id,collection,language_focus,category,subgenre,variation,variation_label,groove_level,bpm,key,energy,style_prompt,exclude,lyrics_direction,tags,source_basis
ROCK-V02-023-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,heartland rock,detailed_arrangement,Detailed arrangement,7,112,G major,7,"Create a heartland rock song. Intro: establish the groove with drums and bass first. Verse: open chords, chiming lead fills, controlled overdrive in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays steady highway pulse, snare-forward chorus. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: earnest powerful vocal, wide chorus harmonies. Production: radio-ready but organic, wide guitars, no plastic sheen. BPM: 112, Key: G major.","EDM drop, trap hats, Japanese vocals, metal growls","Lyrics: hometown, work, escape, loyalty; chorus should be big but grounded.",heartland rock; driving; anthemic; overseas,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-023-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,heartland rock,raw_live,Raw/live version,7,117,E minor,7,"Raw live-band heartland rock, no click-perfect feel. The drummer should breathe around the groove: steady highway pulse, snare-forward chorus. Guitars: open chords, chiming lead fills, controlled overdrive. Bass/drums: supportive bass, big natural drums, subtle piano layer. Vocal performance: earnest powerful vocal, wide chorus harmonies. Keep the mix radio-ready but organic, wide guitars, no plastic sheen, with human imperfections, small timing pushes, and real amp grit. BPM: 117, Key: E minor.","EDM drop, trap hats, Japanese vocals, metal growls","Lyrics: hometown, work, escape, loyalty; chorus should be big but grounded.",heartland rock; driving; anthemic; overseas,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-023-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,heartland rock,hook_focused,Hook-focused version,7,121,D major,7,"Hook-focused heartland rock with a strong guitar or bass motif in the first five seconds. Build around steady highway pulse, snare-forward chorus; make open chords, chiming lead fills, controlled overdrive answer the vocal line. supportive bass, big natural drums, subtle piano layer. Vocal: earnest powerful vocal, wide chorus harmonies. Production: radio-ready but organic, wide guitars, no plastic sheen. Add a short instrumental break after the second chorus. BPM: 121, Key: D major.","EDM drop, trap hats, Japanese vocals, metal growls","Lyrics: hometown, work, escape, loyalty; chorus should be big but grounded.",heartland rock; driving; anthemic; overseas,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-024-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,slide guitar rock,single_style,Style prompt only,8,91,Open E,8,"Create a slide guitar rock track with loose blues-rock backbeat, slightly behind the beat. Use slide guitar as lead voice, crunchy rhythm guitar underneath; simple bass groove, dry kick, snare with room tail. Lead vocal: raw soulful vocal, call-and-response with slide guitar. Production: tube amp warmth, room ambience, vintage plate reverb. BPM: 91, Key: Open E. Make the chorus memorable without becoming generic pop.","EDM, trap hats, orchestral strings, Japanese vocals","Lyrics: loss, heat, highway, stubborn hope; leave spaces for slide answers.",slide guitar; blues rock; roots groove; gritty,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-024-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,slide guitar rock,detailed_arrangement,Detailed arrangement,8,98,A blues,8,"Create a slide guitar rock song. Intro: establish the groove with drums and bass first. Verse: slide guitar as lead voice, crunchy rhythm guitar underneath in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays loose blues-rock backbeat, slightly behind the beat. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: raw soulful vocal, call-and-response with slide guitar. Production: tube amp warmth, room ambience, vintage plate reverb. BPM: 98, Key: A blues.","EDM, trap hats, orchestral strings, Japanese vocals","Lyrics: loss, heat, highway, stubborn hope; leave spaces for slide answers.",slide guitar; blues rock; roots groove; gritty,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-024-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,slide guitar rock,raw_live,Raw/live version,8,103,Open G,8,"Raw live-band slide guitar rock, no click-perfect feel. The drummer should breathe around the groove: loose blues-rock backbeat, slightly behind the beat. Guitars: slide guitar as lead voice, crunchy rhythm guitar underneath. Bass/drums: simple bass groove, dry kick, snare with room tail. Vocal performance: raw soulful vocal, call-and-response with slide guitar. Keep the mix tube amp warmth, room ambience, vintage plate reverb, with human imperfections, small timing pushes, and real amp grit. BPM: 103, Key: Open G.","EDM, trap hats, orchestral strings, Japanese vocals","Lyrics: loss, heat, highway, stubborn hope; leave spaces for slide answers.",slide guitar; blues rock; roots groove; gritty,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-024-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,slide guitar rock,hook_focused,Hook-focused version,8,107,Open E,8,"Hook-focused slide guitar rock with a strong guitar or bass motif in the first five seconds. Build around loose blues-rock backbeat, slightly behind the beat; make slide guitar as lead voice, crunchy rhythm guitar underneath answer the vocal line. simple bass groove, dry kick, snare with room tail. Vocal: raw soulful vocal, call-and-response with slide guitar. Production: tube amp warmth, room ambience, vintage plate reverb. Add a short instrumental break after the second chorus. BPM: 107, Key: Open E.","EDM, trap hats, orchestral strings, Japanese vocals","Lyrics: loss, heat, highway, stubborn hope; leave spaces for slide answers.",slide guitar; blues rock; roots groove; gritty,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-025-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,roadhouse rock,single_style,Style prompt only,8,114,B major,8,"Create a roadhouse rock track with fast shuffle or straight boogie, live crowd energy implied. Use greasy rhythm guitar, short lead breaks, piano stabs optional; walking bass, lively drums, handclaps in hook. Lead vocal: rowdy vocal, loose group backing. Production: live bar mix, gritty, not over-edited. BPM: 114, Key: B major. Make the chorus memorable without becoming generic pop.","EDM, polished pop, Japanese vocals, huge arena reverb","Lyrics: midnight bar, bad decisions, laughter; direct hook, no poetic fog.",roadhouse rock; bar band; groove; bluesy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-025-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,roadhouse rock,detailed_arrangement,Detailed arrangement,8,121,E major,8,"Create a roadhouse rock song. Intro: establish the groove with drums and bass first. Verse: greasy rhythm guitar, short lead breaks, piano stabs optional in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays fast shuffle or straight boogie, live crowd energy implied. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: rowdy vocal, loose group backing. Production: live bar mix, gritty, not over-edited. BPM: 121, Key: E major.","EDM, polished pop, Japanese vocals, huge arena reverb","Lyrics: midnight bar, bad decisions, laughter; direct hook, no poetic fog.",roadhouse rock; bar band; groove; bluesy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-025-3,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,roadhouse rock,raw_live,Raw/live version,8,126,A major,8,"Raw live-band roadhouse rock, no click-perfect feel. The drummer should breathe around the groove: fast shuffle or straight boogie, live crowd energy implied. Guitars: greasy rhythm guitar, short lead breaks, piano stabs optional. Bass/drums: walking bass, lively drums, handclaps in hook. Vocal performance: rowdy vocal, loose group backing. Keep the mix live bar mix, gritty, not over-edited, with human imperfections, small timing pushes, and real amp grit. BPM: 126, Key: A major.","EDM, polished pop, Japanese vocals, huge arena reverb","Lyrics: midnight bar, bad decisions, laughter; direct hook, no poetic fog.",roadhouse rock; bar band; groove; bluesy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-025-4,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,roadhouse rock,hook_focused,Hook-focused version,8,130,B major,8,"Hook-focused roadhouse rock with a strong guitar or bass motif in the first five seconds. Build around fast shuffle or straight boogie, live crowd energy implied; make greasy rhythm guitar, short lead breaks, piano stabs optional answer the vocal line. walking bass, lively drums, handclaps in hook. Vocal: rowdy vocal, loose group backing. Production: live bar mix, gritty, not over-edited. Add a short instrumental break after the second chorus. BPM: 130, Key: B major.","EDM, polished pop, Japanese vocals, huge arena reverb","Lyrics: midnight bar, bad decisions, laughter; direct hook, no poetic fog.",roadhouse rock; bar band; groove; bluesy,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-026-1,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,electric blues-rock jam,single_style,Style prompt only,7,86,E blues,7,"Create a electric blues-rock jam track with medium blues groove, room for dynamic rises. Use expressive lead guitar, call-and-response riffs, restrained rhythm chords; walking bass, live kit, organ pad low. Lead vocal: gravelly vocal with soulful phrasing. Production: live studio feel, analog compression, warm room. BPM: 86, Key: E blues. Make the chorus memorable without becoming generic pop.","metal chugs, EDM, trap drums, Japanese vocals",Lyrics: sparse verses and repeated hook; allow instrumental solo section after second chorus.,electric blues rock; extended jam; guitar solo; groove,original_derived_from_research; see sources-license-notes-V02-20260621.txt
ROCK-V02-026-2,suno-rock-prompts-overseas-V02-20260621,"English / overseas rock, no Japanese genre focus",Blues / Boogie / Southern / Swamp,electric blues-rock jam,detailed_arrangement,Detailed arrangement,7,92,A blues,7,"Create a electric blues-rock jam song. Intro: establish the groove with drums and bass first. Verse: expressive lead guitar, call-and-response riffs, restrained rhythm chords in a restrained pattern. Pre-chorus: add tension with rising dynamics. Chorus: open into a bigger guitar hook while the rhythm stays medium blues groove, room for dynamic rises. Bridge: strip down to bass/drums, then rebuild into the final chorus. Vocal: gravelly vocal with soulful phrasing. Production: live studio feel, analog compression, warm room. BPM: 92, Key: A blues.","metal chugs, EDM, trap drums, Japanese vocals",Lyrics: sparse verses and repeated hook; allow instrumental solo section after second chorus.,electric blues rock; extended jam; guitar solo; groove,original_derived_from_research; see sources-license-notes-V02-20260621.txt
